Temp,Humidity,Visibility,Wind,Precip,Time,Avspeed
6,58,7,4,2,56,1
9,1,1,1,3,115,41
4,80,4,2,3,61,17
20,54,6,5,1,91,56
6,8,8,5,3,16,59
11,19,3,10,5,30,11
13,18,1,6,5,-16,71
17,18,8,1,3,71,0
7,36,4,3,5,89,31
9,17,7,4,5,0,81
10,26,3,6,5,-9,17
2,10,1,5,5,5,2
14,16,1,8,5,71,25
13,6,10,6,5,70,37
7,1,9,11,5,45,49
17,32,8,3,1,0,54
19,35,7,5,1,57,34
1,45,2,3,5,64,69
4,42,4,6,4,78,76
12,11,8,8,5,71,31
14,60,10,10,5,-18,8
7,6,1,9,5,71,28
13,48,5,5,3,48,52
14,36,3,3,5,27,58
6,5,2,5,5,47,21
6,28,2,2,3,85,19
14,38,1,3,2,50,36
15,46,1,7,4,-8,69
17,36,10,6,5,19,18
17,18,9,8,5,81,26
14,43,11,11,5,6,78
19,43,4,3,2,25,71
15,45,11,4,5,35,50
5,4,4,2,1,51,64
15,10,2,2,5,78,46
14,38,3,2,5,7,1
8,37,2,11,5,32,17
20,82,8,5,1,13,23
10,45,3,4,1,105,68
16,6,4,6,4,15,28
19,11,3,5,3,65,73
19,41,6,6,1,8,10
18,6,10,10,5,-6,38
13,4,4,5,4,81,72
6,57,4,6,5,19,40
10,52,3,3,4,26,52
11,19,8,7,5,48,10
7,21,2,6,4,46,7
13,25,2,4,5,90,80
2,23,5,3,2,116,16
5,26,6,4,3,55,35
6,11,1,4,2,90,75
3,27,1,2,4,72,31
15,22,3,4,5,-14,66
5,6,9,1,1,68,20
16,53,2,6,5,-24,57
12,4,3,3,5,18,60
18,27,4,5,5,1,19
4,57,2,7,4,28,26
16,15,7,1,1,94,29
3,8,3,4,4,29,48
7,52,7,3,5,29,73
11,5,1,6,3,112,17
8,47,3,5,5,-1,28
1,30,4,4,4,69,10
5,14,9,3,1,64,60
12,37,11,12,5,80,35
17,41,7,3,5,21,59
17,40,3,3,4,-11,6
10,25,1,4,4,-26,62
7,50,4,6,5,57,79
13,42,9,1,1,74,9
4,39,2,3,5,27,55
10,10,12,11,5,53,76
6,41,3,2,5,31,53
6,41,3,10,5,75,25
9,15,10,8,5,36,47
8,52,9,11,5,57,48
12,16,1,4,5,44,49
5,45,2,6,5,84,76
10,38,6,3,5,-16,65
18,8,1,4,4,65,24
16,16,10,3,5,51,72
5,50,7,6,5,64,32
10,45,2,2,5,36,35
16,30,7,5,5,47,38
7,9,4,1,2,52,69
7,13,2,8,5,41,40
18,6,2,2,4,0,44
18,43,3,6,4,-25,52
18,50,3,7,4,45,39
5,42,1,6,1,15,23
10,10,1,3,2,109,80
7,22,2,5,4,-4,14
5,53,4,6,3,20,0
20,58,5,3,2,32,48
8,32,11,12,5,63,52
16,50,9,10,5,33,28
2,32,8,1,1,24,7
14,42,1,3,5,9,64
2,10,4,3,5,-29,27
18,79,4,5,2,73,65
8,77,8,3,1,11,74
14,60,1,11,5,67,11
4,52,10,4,5,48,45
14,20,1,2,4,75,20
4,1,9,2,2,117,35
9,48,3,5,5,61,78
4,1,8,4,3,62,70
16,34,3,2,3,46,12
15,67,4,1,3,80,67
12,58,11,7,5,64,78
16,54,4,4,5,64,12
5,26,1,4,5,63,66
3,22,3,7,4,60,63
10,24,4,6,5,4,56
14,60,4,12,5,86,50
11,11,3,5,4,13,56
13,66,1,2,3,13,76
7,34,1,7,4,35,37
2,3,7,6,2,67,24
9,54,1,4,5,50,41
17,47,7,3,3,58,6
6,82,1,1,3,29,19
17,5,4,4,4,35,67
4,29,8,8,5,74,29
7,49,2,5,5,-15,53
6,42,5,12,5,27,43
11,30,8,4,5,1,65
17,44,8,3,1,72,62
11,54,3,3,5,24,65
9,73,1,1,2,79,42
9,67,4,6,2,100,70
19,18,1,9,5,83,65
5,47,8,4,3,27,18
9,3,11,12,5,35,15
5,48,11,12,5,73,81
13,43,4,6,4,8,65
8,27,1,2,3,57,20
16,19,1,7,5,52,71
14,23,3,5,5,81,69
3,20,6,3,2,111,77
4,13,4,4,5,33,1
11,48,1,5,4,-1,53
8,41,3,6,4,6,16
17,36,6,10,5,22,75
20,51,11,3,5,36,50
5,25,2,4,4,42,49
4,5,5,3,3,11,28
18,27,1,6,5,44,24
18,29,9,1,2,10,56
7,6,1,2,5,-18,50
4,8,7,9,5,60,14
10,40,2,7,5,25,39
9,15,4,3,5,53,22
6,14,2,3,5,51,65
2,60,6,3,1,100,61
14,37,5,2,1,43,55
6,16,6,3,2,46,33
10,56,3,3,4,84,65
15,38,8,7,5,95,51
10,20,12,8,5,77,6
6,29,4,3,4,53,55
4,22,10,7,5,18,56
12,7,9,3,5,-11,76
15,12,4,6,4,10,72
16,49,3,4,5,40,3
19,19,1,4,3,31,61
14,53,2,4,5,28,25
10,44,6,3,2,36,80
8,36,3,7,4,-9,8
11,50,4,3,5,-14,16
18,16,3,6,1,66,40
8,50,7,6,1,65,57
6,36,2,8,5,84,22
4,30,6,3,5,59,47
2,77,6,2,1,93,0
11,44,7,5,5,52,61
9,19,4,2,4,6,75
9,10,5,1,3,42,19
5,54,8,12,5,29,47
4,21,6,4,1,16,50
16,34,4,4,5,9,13
9,77,4,3,1,64,35
2,61,7,3,3,90,25
5,65,7,5,3,48,69
2,35,6,1,1,14,70
12,4,3,2,4,79,56
1,69,8,3,1,86,37
10,45,2,3,5,24,19
16,30,1,5,4,-29,47
14,47,2,3,4,78,18
10,6,2,5,5,-2,5
7,58,9,6,5,98,31
6,20,3,3,3,92,43
12,13,4,5,5,32,62
6,2,2,2,4,6,68
19,3,12,6,5,95,58
11,17,9,1,3,40,53
11,36,1,4,4,79,64
1,38,6,4,3,49,17
10,35,4,11,5,6,59
18,43,10,8,5,13,36
7,9,5,9,5,24,33
16,26,12,10,5,57,19
17,34,2,3,5,40,56
16,58,1,11,5,-3,29
16,76,7,2,3,99,68
4,58,5,7,5,69,60
9,18,4,4,5,82,13
8,37,3,7,4,89,71
1,19,2,7,4,-19,36
13,55,6,5,2,52,10
18,14,1,9,5,60,12
11,47,1,6,5,69,77
14,54,1,6,5,44,15
8,47,6,5,5,-11,3
3,25,2,3,1,21,10
4,80,2,4,3,39,81
14,7,3,5,5,98,77
18,27,2,7,5,23,52
14,21,1,4,4,-21,41
14,27,11,7,5,9,4
8,42,1,6,3,86,8
11,48,2,2,3,116,32
6,21,1,5,4,-4,67
18,53,9,2,2,62,74
14,14,3,4,1,64,20
16,61,6,3,2,73,40
15,21,3,4,4,77,21
11,11,4,5,5,-25,59
15,9,9,2,1,91,0
12,74,1,3,2,90,60
20,8,1,3,5,78,44
5,38,4,6,4,58,47
13,10,3,7,5,85,54
9,41,3,2,5,22,28
13,28,8,6,3,13,45
17,22,12,3,5,-14,57
11,10,4,10,5,-7,2
2,56,5,5,2,24,51
19,29,8,3,1,69,67
18,4,7,11,5,36,31
7,72,3,5,1,88,18
8,20,12,10,5,-13,6
11,17,1,5,5,74,71
20,53,10,5,5,-10,15
18,25,2,6,5,88,38
1,19,2,2,2,83,16
14,19,2,4,5,67,60
16,10,4,5,5,37,28
4,27,1,6,4,-1,47
3,10,5,4,3,73,24
3,39,1,5,5,70,62
4,33,2,5,5,22,17
8,4,9,12,5,43,51
10,33,1,2,5,-11,66
10,14,3,10,5,73,16
8,79,7,2,1,-2,24
2,48,5,2,1,73,32
14,13,3,7,5,-9,34
13,17,12,9,5,93,60
1,51,1,3,5,89,43
16,50,7,9,5,-9,15
15,27,7,7,5,77,70
5,47,5,3,3,25,49
13,28,1,1,3,90,6
18,33,1,6,4,18,74
12,36,3,4,4,78,52
10,44,3,4,5,15,44
12,6,4,3,4,25,57
10,1,2,10,5,-11,44
6,39,4,7,5,-19,21
11,47,2,9,5,26,55
14,32,5,5,1,62,51
7,36,4,5,5,15,21
14,53,4,4,4,32,14
14,71,2,2,1,14,15
3,77,7,4,2,67,35
17,79,7,3,2,92,2
12,28,2,5,4,77,79
14,35,5,6,3,117,15
12,9,5,8,5,-3,24
16,10,5,6,3,64,79
9,4,8,1,2,11,44
9,56,4,6,5,3,39
6,3,2,12,5,25,9
14,36,3,2,4,60,63
8,77,1,6,2,41,25
18,40,2,7,5,83,47
3,26,2,4,5,-19,43
1,29,4,5,5,72,47
17,38,6,12,5,40,31
13,15,3,1,3,73,9
6,2,2,5,4,68,38
19,34,5,3,5,51,4
10,42,10,11,5,29,38
18,8,4,2,4,68,2
16,54,4,12,5,-1,3
17,20,2,6,4,2,76
11,21,3,2,3,93,38
4,26,3,6,1,107,71
7,25,3,2,5,17,58
16,19,3,7,5,20,79
13,58,1,12,5,25,76
9,39,5,3,1,107,66
2,46,2,4,4,54,26
7,30,9,4,3,44,37
4,48,4,7,4,28,57
18,61,6,2,3,73,63
9,42,7,1,2,107,25
18,28,1,4,5,38,50
20,8,4,6,5,12,41
13,47,2,6,4,29,48
11,42,2,2,4,55,69
19,3,10,5,5,37,39
20,43,5,4,2,88,81
19,39,10,9,5,4,16
5,2,1,4,5,33,51
7,39,1,4,5,57,40
20,36,8,5,5,92,52
16,46,8,11,5,92,33
7,55,2,3,5,-20,58
17,38,4,6,2,89,35
13,40,2,7,4,42,21
17,27,2,7,5,49,35
15,9,5,3,1,7,51
13,5,3,4,4,6,5
11,2,5,6,3,71,59
6,6,2,2,5,70,80
16,33,3,6,5,69,59
3,12,4,6,5,38,19
14,16,2,6,4,-3,60
16,34,8,12,5,6,74
18,7,3,6,5,28,24
12,58,10,7,5,-15,9
2,17,9,6,3,85,16
16,61,9,6,2,4,78
7,45,2,10,5,63,63
15,7,10,5,5,18,62
10,20,3,7,5,26,29
3,9,5,2,2,4,22
3,82,5,3,2,104,39
16,7,1,8,5,99,59
20,37,9,2,2,23,34
15,10,10,5,5,26,2
16,38,11,4,5,24,2
17,20,2,5,5,18,61
10,40,2,2,4,7,41
16,22,2,6,4,89,37
8,3,4,2,5,37,72
2,20,3,3,4,29,63
17,7,2,6,2,6,12
6,47,3,3,5,-28,75
3,82,5,2,1,60,10
9,46,2,3,5,-6,6
8,57,11,11,5,65,65
2,50,6,2,3,4,48
16,48,4,6,5,64,0
8,57,6,4,2,22,71
11,52,4,3,5,52,65
7,16,3,7,5,76,63
8,33,9,5,2,61,18
13,21,3,3,4,88,81
18,74,6,1,3,54,38
14,27,12,6,5,33,55
13,49,6,11,5,69,69
14,64,8,1,3,61,29
11,58,4,5,5,52,25
6,6,4,2,3,90,18
12,42,1,3,1,47,36
18,25,2,6,4,40,11
16,39,8,6,5,66,53
4,75,2,2,3,104,50
12,10,7,11,5,39,30
12,11,3,1,3,36,80
19,32,2,4,5,74,27
10,41,7,12,5,9,65
12,26,2,10,5,84,5
2,22,3,6,5,-8,9
5,64,7,5,1,3,49
17,70,6,2,3,11,2
17,42,2,6,5,92,23
7,30,7,12,5,46,51
1,31,1,6,4,-6,17
14,16,3,10,5,60,61
14,65,3,6,1,65,67
14,29,11,7,5,-1,1
20,37,9,3,5,-20,35
8,42,1,6,5,58,11
7,9,6,2,3,81,55
5,21,4,5,5,77,21
16,24,12,4,5,69,48
17,58,8,5,3,91,17
4,8,8,10,5,45,17
4,55,4,2,5,57,3
14,35,1,5,3,84,53
15,26,4,3,5,-17,3
15,9,11,8,5,24,64
11,31,1,2,3,100,66
19,41,9,6,2,68,62
12,7,4,7,5,26,80
10,13,4,2,1,114,9
10,44,3,3,4,-18,47
19,19,6,4,1,40,7
8,56,3,6,4,0,36
7,57,4,6,4,38,54
17,32,8,10,5,7,64
17,56,5,5,1,41,46
10,53,1,11,5,46,58
2,7,3,3,5,-11,68
5,65,3,2,2,71,76
11,55,7,11,5,-2,71
6,6,2,7,4,-24,39
15,33,9,5,2,90,29
1,56,1,6,5,-29,38
11,58,9,6,5,29,47
14,10,10,10,5,92,52
10,3,4,2,5,65,5
6,1,1,10,5,46,6
20,50,8,8,5,43,66
18,30,1,7,5,65,70
15,3,2,7,4,86,63
17,15,1,5,2,23,81
13,38,5,4,1,51,79
20,59,8,5,2,65,51
4,50,7,9,5,21,47
9,17,7,5,5,-4,80
15,15,4,5,3,68,44
9,9,3,3,2,57,42
19,57,7,5,5,69,45
6,10,4,3,4,1,76
2,24,4,4,5,11,66
14,20,6,4,1,45,63
14,24,4,10,5,36,73
18,25,7,12,5,2,60
14,24,1,4,5,22,55
7,50,12,11,5,88,4
4,25,3,7,4,-19,2
10,45,4,12,5,74,2
1,30,3,4,5,-16,2
5,16,6,2,3,114,0
17,49,8,6,5,34,31
2,79,2,2,3,38,60
3,34,3,5,4,58,9
6,20,4,3,3,-1,20
4,40,10,4,5,95,3
5,25,3,5,4,44,80
9,73,2,5,3,113,23
18,12,3,7,4,84,64
14,36,3,3,3,45,58
15,26,7,5,5,12,65
18,18,2,4,2,37,10
7,31,2,6,5,73,80
10,27,1,12,5,34,56
10,24,4,1,2,75,58
6,8,2,4,1,15,47
12,56,11,10,5,78,18
3,53,4,4,1,66,70
18,83,8,1,1,100,7
15,40,2,3,5,87,34
7,6,3,4,5,75,48
20,22,11,3,5,-12,63
1,1,9,3,2,100,11
10,2,3,9,5,37,60
9,61,2,7,5,89,42
6,22,4,3,5,5,12
4,45,5,5,5,32,58
6,38,2,5,1,57,14
14,24,11,3,5,-9,12
8,67,8,3,3,15,75
8,24,3,7,5,44,45
12,81,3,1,1,72,65
6,26,1,7,5,4,53
11,10,1,6,5,27,65
10,16,2,4,5,80,74
5,60,5,3,5,13,61
5,61,1,4,5,91,49
12,23,8,5,5,72,60
14,32,2,11,5,41,38
9,46,5,8,5,55,28
12,52,9,12,5,98,55
5,26,4,6,2,98,4
16,34,1,2,4,3,57
14,40,1,2,4,44,78
14,13,6,7,5,62,16
12,65,3,1,1,84,60
10,4,2,4,4,9,48
13,10,8,4,5,62,53
8,23,2,10,5,18,13
17,37,9,1,1,24,14
18,9,8,8,5,58,30
14,57,1,7,4,24,29
4,19,7,6,5,13,16
4,58,4,4,5,99,11
5,12,5,5,5,41,32
13,49,7,4,5,19,50
11,58,8,5,5,-11,23
17,53,4,4,5,50,45
12,67,9,5,1,91,5
8,11,5,6,5,96,74
11,51,4,7,5,37,53
13,35,1,9,5,29,21
11,29,3,4,4,84,27
16,11,1,2,4,-22,47
4,74,3,3,1,35,19
1,43,2,4,4,5,28
1,17,3,2,1,101,10
4,18,3,3,4,-24,65
8,1,2,4,5,82,8
20,63,2,6,3,44,76
11,22,1,7,4,-11,55
10,34,4,2,1,11,13
16,4,4,6,5,-14,18
14,40,1,7,5,3,56
6,24,4,2,5,29,77
16,55,5,10,5,46,12
6,43,10,11,5,-7,44
10,14,3,7,5,31,36
9,23,7,5,5,42,22
11,1,7,7,5,95,81
16,23,4,7,5,-6,56
11,48,2,6,5,71,22
8,52,10,8,5,47,20
13,32,1,5,1,117,74
19,18,4,6,5,95,3
1,21,5,3,3,43,73
9,33,6,2,3,115,10
9,2,1,10,5,81,66
13,22,1,7,5,56,75
8,48,2,2,5,78,4
14,53,3,1,1,-2,37
11,19,4,4,5,6,60
17,27,8,11,5,-16,20
16,9,1,5,5,39,77
3,36,2,5,5,1,67
5,3,1,4,4,51,58
11,6,4,7,4,65,44
12,12,1,10,5,74,24
17,39,4,8,5,-14,19
3,43,8,1,3,32,64
20,27,7,5,5,1,18
11,19,4,2,5,-12,31
7,47,2,7,4,57,34
20,11,11,3,5,-4,57
4,56,1,5,5,78,6
5,32,2,5,3,68,43
5,23,5,3,5,50,47
6,49,2,4,4,29,3
1,5,3,3,5,89,53
7,44,3,1,1,72,26
4,10,3,7,4,62,27
2,23,3,6,4,74,81
7,28,2,8,5,4,34
13,22,2,11,5,-20,74
4,82,9,4,3,61,1
14,9,4,4,5,61,44
13,33,4,4,1,59,0
5,12,1,7,5,52,51
6,32,1,7,5,57,80
2,29,4,6,1,58,77
17,45,2,2,5,-26,68
3,45,4,6,4,66,77
8,58,3,12,5,-19,54
15,61,10,7,5,42,36
8,46,3,4,1,108,7
12,39,1,3,5,-7,43
1,44,3,3,1,26,65
8,79,8,1,1,93,67
4,81,5,1,2,72,28
9,14,1,3,5,65,77
6,34,11,6,5,86,75
13,45,4,2,4,31,41
12,61,1,6,5,22,38
17,23,2,2,5,31,57
14,51,4,7,5,54,60
10,21,4,6,5,58,27
8,53,2,2,4,36,64
6,46,2,5,4,88,33
14,6,3,7,5,44,71
17,65,8,5,1,37,77
18,75,6,1,3,83,15
4,12,8,11,5,99,69
5,61,10,10,5,81,28
17,15,4,5,4,16,73
14,11,8,5,3,30,40
18,41,4,2,4,71,14
9,38,7,5,3,46,22
13,56,11,7,5,89,53
13,34,4,4,3,5,9
8,71,5,3,1,77,26
20,3,11,7,5,67,21
14,55,8,5,1,59,65
11,19,7,6,2,80,4
4,18,10,9,5,73,9
2,27,3,3,4,14,20
7,78,5,2,1,80,53
18,18,9,4,5,38,22
14,28,6,9,5,66,67
7,47,5,5,5,57,35
20,15,7,8,5,27,79
10,13,7,4,5,80,76
9,30,2,2,5,79,28
13,35,4,7,5,48,32
12,50,8,8,5,35,39
2,6,6,1,3,44,74
5,3,6,1,3,72,49
17,44,4,4,3,89,16
10,33,11,12,5,23,24
20,51,4,7,5,-18,59
10,39,9,8,5,6,22
19,51,7,6,5,20,44
8,39,6,10,5,37,61
15,34,12,5,5,49,62
10,9,4,3,4,1,65
11,54,2,10,5,94,31
19,26,9,4,1,75,38
17,26,1,3,5,40,58
17,9,7,6,5,91,3
4,29,4,1,3,99,64
15,37,3,9,5,-5,59
16,40,2,7,4,68,38
6,6,1,5,2,26,24
19,50,7,5,5,51,35
13,30,2,3,3,92,64
19,50,6,3,2,43,31
13,55,1,3,4,74,12
4,18,2,12,5,25,66
10,19,3,12,5,75,9
5,19,5,3,2,62,41
2,34,4,6,4,51,74
19,29,9,5,1,109,30
12,15,2,6,5,22,5
12,24,1,4,5,-14,3
11,4,6,10,5,59,4
2,32,4,3,5,-15,12
19,11,9,4,2,32,80
7,52,7,5,3,68,17
14,39,7,1,3,9,31
7,3,6,6,3,99,23
13,16,4,4,1,32,17
13,7,2,3,5,45,25
5,37,1,6,4,73,44
16,78,7,6,3,94,58
14,21,7,1,3,39,16
11,83,6,2,1,102,16
8,5,9,1,2,10,16
4,44,1,2,4,43,24
8,38,12,11,5,99,0
15,51,2,6,4,20,71
3,21,3,6,5,57,26
10,37,1,5,5,-27,76
12,45,6,9,5,90,35
5,11,7,2,3,65,33
19,35,8,1,2,50,27
16,27,1,6,5,0,70
9,11,8,10,5,60,35
15,35,6,3,5,93,35
9,49,9,12,5,8,1
5,40,3,4,1,20,23
1,13,4,5,5,63,0
6,55,5,1,2,99,74
10,36,2,2,4,28,20
3,61,8,1,1,91,15
1,28,8,2,1,85,56
20,24,1,1,2,112,36
14,28,2,4,4,61,81
8,37,5,8,5,83,74
10,39,1,2,2,112,16
4,28,4,7,5,82,26
7,61,7,10,5,89,48
5,44,3,9,5,33,15
7,64,1,5,2,109,59
12,42,8,5,2,46,71
9,1,4,5,5,20,49
16,45,2,2,4,-19,21
14,53,8,5,2,82,57
2,3,2,2,4,58,49
18,40,8,1,3,87,81
19,35,1,12,5,31,76
17,31,7,4,5,18,61
4,24,4,9,5,3,57
6,21,3,4,5,69,8
7,10,4,7,5,-23,1
8,52,2,7,5,51,68
15,27,8,12,5,6,54
17,53,1,3,2,-1,25
1,42,2,7,5,26,25
19,48,4,9,5,33,40
15,40,2,3,5,69,65
2,52,2,1,2,92,31
18,73,4,2,1,50,12
15,15,11,5,5,76,8
12,33,5,11,5,18,68
8,42,4,10,5,63,53
16,16,1,7,5,70,56
6,45,2,6,4,63,12
3,35,2,3,4,-1,50
13,39,8,3,1,61,42
6,29,1,2,5,12,60
4,9,4,4,5,-19,62
10,11,7,5,1,68,78
20,30,9,2,1,49,59
11,35,7,3,1,32,52
19,80,9,4,3,58,60
17,13,6,3,3,54,29
1,8,2,2,5,75,47
10,15,7,9,5,13,56
17,77,1,4,1,35,52
15,6,12,11,5,42,67
6,11,6,4,5,-7,49
2,57,1,6,3,2,65
20,45,5,6,5,83,21
12,4,3,1,2,116,29
9,8,9,5,1,50,66
6,5,2,10,5,5,43
7,40,3,1,3,62,47
8,8,2,6,5,41,18
16,16,8,5,3,30,74
9,37,9,4,5,88,46
18,45,2,9,5,-15,15
1,5,3,7,5,-29,37
16,23,1,7,4,23,38
19,61,12,6,5,-13,63
1,4,3,5,5,-23,63
16,19,6,5,5,51,62
16,26,2,1,3,49,43
15,24,4,6,1,72,50
8,25,3,7,4,14,5
16,35,9,1,3,69,75
8,31,10,5,5,88,65
14,22,3,2,5,69,21
13,60,12,3,5,0,72
16,17,2,5,4,11,15
13,50,9,12,5,86,69
16,69,2,1,3,74,26
15,3,1,5,5,80,66
17,30,10,3,5,97,70
10,8,1,4,5,45,21
17,36,4,3,4,70,24
7,45,3,12,5,76,75
9,71,8,5,2,88,49
14,11,4,6,2,61,34
20,42,7,12,5,63,38
20,66,8,2,1,66,14
9,44,2,3,2,95,22
13,44,8,7,5,9,15
20,48,8,2,3,117,71
14,51,4,6,5,60,12
1,3,3,6,4,-4,63
5,40,5,2,3,-1,54
14,3,4,4,5,76,23
20,45,11,11,5,88,44
15,2,6,9,5,60,22
13,73,9,4,2,32,2
20,18,7,7,5,25,3
13,37,7,5,5,4,37
17,69,9,5,2,19,40
20,36,6,3,5,-17,15
9,12,1,7,5,72,30
9,20,8,12,5,-13,33
3,56,3,2,5,32,70
12,39,8,5,3,87,3
15,46,6,1,1,89,34
8,22,2,4,5,46,63
13,23,1,5,1,23,2
3,4,2,6,5,33,27
15,53,2,3,5,56,42
8,43,9,6,2,76,10
11,11,1,9,5,66,22
5,1,3,2,4,39,61
18,28,7,2,1,103,33
13,82,2,1,2,3,21
15,59,12,10,5,89,64
5,10,1,7,5,29,3
15,10,1,4,4,1,39
15,25,1,7,4,-30,52
6,30,9,9,5,18,9
20,18,5,5,1,106,57
7,58,9,4,5,-16,15
5,43,11,5,5,-4,27
9,32,4,7,5,3,49
1,34,5,1,3,107,5
5,6,8,4,5,-15,45
2,11,2,4,5,35,0
13,25,1,4,4,47,42
11,14,2,3,4,-5,40
7,78,1,5,2,113,65
10,48,9,2,2,38,52
1,8,6,4,1,101,52
4,48,3,7,4,-7,19
4,25,3,5,3,36,25
20,4,5,4,2,38,49
20,49,4,11,5,-1,81
9,13,3,5,4,52,56
20,56,5,11,5,77,68
7,57,11,9,5,-2,44
18,43,4,3,4,68,24
6,13,1,11,5,74,73
5,10,9,1,3,69,23
13,56,1,4,5,36,76
10,1,1,3,5,-2,10
4,20,1,4,1,75,54
11,59,4,1,3,61,31
17,26,2,6,1,61,35
18,47,6,9,5,-15,12
6,23,6,6,2,29,4
13,44,2,9,5,-12,19
12,30,10,4,5,-14,42
3,8,4,5,1,23,26
9,11,2,4,4,75,6
16,25,5,1,3,50,41
8,31,7,6,2,30,40
13,29,10,12,5,-7,65
20,1,2,12,5,-8,21
17,57,1,6,4,44,70
11,36,7,4,5,16,72
14,60,5,2,2,87,9
10,29,8,5,5,30,41
11,70,9,3,1,12,2
18,57,4,5,4,25,47
8,19,12,11,5,-4,26
4,18,8,3,3,83,36
9,10,12,5,5,36,68
5,50,4,6,4,9,81
10,34,7,9,5,19,21
19,41,9,4,5,2,20
20,22,11,9,5,64,50
5,37,2,12,5,95,18
9,27,2,11,5,60,76
4,32,8,1,1,117,20
15,1,2,3,4,-28,13
14,47,4,2,4,85,23
1,35,3,1,1,32,81
16,44,3,4,4,77,35
5,62,8,6,3,52,58
17,37,4,3,4,82,21
9,56,4,6,5,26,1
3,76,3,1,3,42,19
8,48,12,11,5,-11,72
7,24,3,4,4,41,15
18,49,7,8,5,5,42
20,27,3,10,5,84,18
5,17,7,11,5,80,69
1,15,8,4,3,25,6
11,34,4,2,4,-4,28
16,56,2,6,5,54,15
1,54,3,2,4,-1,69
1,18,6,4,1,80,49
6,3,5,2,2,100,71
20,32,5,8,5,80,65
10,42,1,3,1,74,64
16,21,6,10,5,15,46
20,8,1,1,1,42,46
8,45,8,8,5,11,41
6,15,1,6,5,72,47
20,30,2,3,5,77,65
6,21,9,1,3,98,71
1,27,3,6,4,28,64
5,30,12,12,5,-5,62
5,57,1,5,5,-29,17
15,39,10,4,5,80,9
16,24,4,1,2,96,5
16,5,7,11,5,1,23
2,34,6,2,2,58,27
16,30,5,9,5,28,40
1,42,4,1,2,96,54
15,50,3,7,5,1,4
9,2,4,2,4,-4,36
8,31,3,3,4,33,60
1,74,4,2,2,72,3
19,61,5,10,5,18,33
12,43,6,3,3,107,72
15,31,3,7,5,31,8
1,69,9,5,1,69,12
2,16,1,1,1,-1,19
17,54,8,5,1,83,20
14,55,3,2,1,54,61
3,6,3,6,5,4,70
12,52,3,6,4,67,3
3,2,2,2,4,48,18
1,36,5,6,3,61,53
16,47,1,5,4,49,77
16,16,3,7,5,62,24
18,19,3,3,1,87,28
17,44,12,11,5,82,2
10,57,4,4,2,34,24
6,48,1,5,2,83,67
11,56,4,6,5,60,57
11,65,5,2,1,9,76
10,38,4,2,5,37,27
20,17,10,5,5,71,48
6,24,2,12,5,-4,7
12,9,5,9,5,55,78
19,7,4,2,3,104,33
13,18,4,7,5,21,79
10,17,3,7,4,58,73
11,21,4,8,5,55,64
17,8,9,4,1,19,29
11,72,5,5,1,105,47
10,16,3,1,3,89,43
13,10,4,9,5,9,38
7,70,1,3,1,73,64
12,2,2,2,3,83,0
4,3,3,5,5,55,80
6,56,1,4,5,26,59
6,44,3,4,5,57,76
4,25,3,7,4,89,50
7,12,3,3,5,40,31
16,42,5,8,5,73,32
12,69,9,2,1,14,20
9,32,7,4,2,101,53
4,27,7,12,5,79,29
1,57,2,2,1,102,71
2,18,4,2,4,-18,7
17,55,1,3,1,96,20
7,5,10,4,5,84,47
18,18,7,3,5,75,6
19,61,11,3,5,73,3
7,41,10,8,5,56,11
10,25,2,3,5,30,16
14,47,3,6,5,5,26
16,47,1,2,4,1,62
17,8,3,5,4,52,77
17,52,12,10,5,98,25
17,46,1,4,4,-12,20
20,19,9,3,5,18,79
5,4,1,2,5,6,13
15,75,2,3,3,110,1
6,4,5,3,3,67,23
11,60,4,5,5,97,60
15,82,9,4,1,104,35
9,34,6,1,1,78,73
4,42,4,7,5,97,25
5,12,2,5,5,66,24
5,18,3,5,5,16,11
5,71,2,4,2,89,16
10,39,7,6,5,24,74
14,18,1,7,5,80,56
12,45,4,7,5,69,31
1,7,1,2,2,116,60
13,31,9,1,2,102,1
9,14,9,5,3,72,78
10,39,2,4,5,-1,25
15,69,6,3,1,31,48
5,35,7,2,2,40,38
11,57,3,3,4,88,70
13,39,4,4,5,97,44
20,39,4,4,2,49,64
4,36,2,7,4,54,13
16,53,3,4,1,66,26
13,28,5,10,5,17,24
7,28,3,5,4,-23,9
4,3,2,5,5,-5,10
16,37,8,2,1,17,15
8,1,3,1,2,105,72
9,11,1,11,5,-19,42
6,20,2,5,4,-25,26
7,57,2,5,1,115,58
10,26,1,4,5,-23,26
18,33,6,7,5,67,66
2,4,9,3,1,110,59
13,2,3,10,5,93,24
15,50,2,4,4,-17,56
12,12,6,1,3,47,13
14,47,2,6,5,29,44
9,24,3,4,2,3,44
3,27,4,5,4,51,68
7,22,3,2,5,64,48
11,60,12,12,5,82,1
4,44,7,1,1,9,37
1,31,4,3,1,51,30
9,23,10,10,5,58,20
11,46,4,3,4,65,26
5,11,3,7,5,-15,41
2,56,4,7,4,-6,71
8,10,7,1,1,104,61
13,42,12,11,5,25,66
1,57,7,3,3,90,36
9,36,2,11,5,37,39
13,50,3,8,5,85,38
14,9,2,5,5,33,4
16,30,1,4,5,84,0
7,14,2,2,4,76,54
16,17,2,3,4,-19,56
17,14,1,3,5,49,10
14,42,6,3,5,90,66
11,5,3,5,3,67,11
